SeatNo,SeatType,IsAvailable,DepartTime,FlightNo,ArrivalTime
6B,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
6C,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
6D,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
6E,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
6F,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7A,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7B,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7C,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7D,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7E,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
7F,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8A,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8B,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8C,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8D,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8E,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
8F,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9A,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9B,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9C,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9D,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9E,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
9F,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10A,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10B,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10C,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10D,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10E,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
10F,ECONOMY,true,2025-09-23 18:18:38,TG105,2025-09-23 20:18:38
1A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
2F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
3F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
4F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
5F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
6F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
7F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
8F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
9F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10A,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10B,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10C,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10D,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10E,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
10F,ECONOMY,true,2025-09-27 18:18:38,TG106,2025-09-27 20:18:38
1A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
2F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
3F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
4F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
5F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
6F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
7F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
8F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
9F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10A,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10B,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10C,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10D,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10E,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
10F,ECONOMY,true,2025-10-08 05:01:56,TG107,2025-10-08 07:01:56
1A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
2F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
3F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
4F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
5F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
6F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
7F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
8F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
9F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10A,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10B,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10C,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10D,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10E,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
10F,ECONOMY,true,2025-10-12 05:01:56,TG108,2025-10-12 06:01:56
1A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
2F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
3F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
4F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
5F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
6F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
7F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
8F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
9F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10A,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10B,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10C,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10D,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10E,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
10F,ECONOMY,true,2025-09-09 23:29:35,TG109,2025-09-10 01:29:35
1A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
2F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
3F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
4F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
5F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
6F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
7F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
8F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
9F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10A,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10B,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10C,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10D,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10E,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
10F,ECONOMY,true,2025-09-18 02:42:52,TG110,2025-09-18 04:42:52
1A,ECONOMY,true,2025-09-19 02:42:52,TG111,2025-09-19 04:42:52
1B,ECONOMY,true,2025-09-19 02:42:52,TG111,2025-09-19 04:42:52
1C,ECONOMY,true,2025-09-19 02:42:52,TG111,2025-09-19 04:42:52
